"File name","ConType_1","ConType_2","ConType_3","ConType_4","ConType_5","Notes"
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7480.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7481.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7482.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7483.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7484.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7485.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7486.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7487.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7488.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7489.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7490.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7491.JPG","opus incertum","opus vittatum mixtum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7492.JPG","opus vittatum mixtum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7493.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7494.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7495.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7496.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7497.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7498.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7499.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7500.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7501.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7502.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7503.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7504.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7505.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7506.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7507.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7508.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7509.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7510.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7511.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7512.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7513.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7514.JPG","opus latericium / opus testaceum","opus vittatum","opus incertum",,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7515.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7516.JPG","opus incertum","opus latericium / opus testaceum","opus vittatum",,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7517.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7518.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7519.JPG","opus latericium / opus testaceum","opus incertum","opus vittatum",,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7520.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7521.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7522.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7523.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7524.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN7525.JPG","opus vittatum","opus incertum","opus latericium / opus testaceum",,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8340.JPG","opus incertum","opus vittatum mixtum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8341.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8342.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8343.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8344.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8345.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8346.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8347.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8348.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8350.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8351.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8352.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8353.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8354.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8355.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8356.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8357.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8358.JPG","opus latericium / opus testaceum","opus vittatum","opus incertum",,,
"pompeiiinpictures Ferebee 20403 May 2016 DSCN8359.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum 008573 card DSCN9489.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum 008573 detail DSCN9491.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum 008573 DSCN9490.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum 009102 card DSCN9492.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum 009102 DSCN9493.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum DCCXCIV card DSCN9487.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20403 Nymphaeum DCCXCIV DSCN9488.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0687.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0689.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0690.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0692.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0693.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0694.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0695.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0696.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0697.JPG","opus vittatum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0698.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0699.JPG","opus incertum","opus latericium / opus testaceum","opus vittatum mixtum",,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0700.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0701.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0702.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0703.JPG","opus vittatum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0704.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0706.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0707.JPG","opus latericium / opus testaceum","opus vittatum mixtum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0708.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0709.JPG","opus latericium / opus testaceum","opus vittatum mixtum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0710.JPG","opus incertum","opus latericium / opus testaceum","opus vittatum",,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0711.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0712.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0713.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0714.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0715.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0716.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0717.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0718.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0719.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0720.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0721.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0722.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0723.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0724.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0725.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0726.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0727.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0728.JPG","opus latericium / opus testaceum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0729.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0730.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0731.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0732.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0733.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0734.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0735.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0736.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0738.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0739.JPG","opus vittatum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0740.JPG","opus vittatum",,,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0741.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20406 May 2017 DSCN0742.JPG","opus vittatum","opus latericium / opus testaceum","opus incertum",,,
"pompeiiinpictures Ferebee 20505 May 2012 P1130241.JPG","opus latericium / opus testaceum","opus incertum",,,,
"pompeiiinpictures Ferebee 20505 May 2012 P1130242.JPG","opus vittatum",,,,,
"pompeiiinpictures Ferebee 20505 May 2012 P1130243.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20505 May 2012 P1130244.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20505 May 2012 P1130245.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2000 R1-08392-0017.jpg","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2000 R1-08392-0021.jpg","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130202.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130203.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130204.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130205.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130206.JPG","opus latericium / opus testaceum","opus incertum","opus vittatum",,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130207.JPG","opus latericium / opus testaceum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130208.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130211.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130212.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130213.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130214.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130215.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130216.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130217.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130219.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130220.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130221.JPG","opus incertum","opus vittatum mixtum",,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130222.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130223.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130224.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130246.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2012 P1130247.JPG","opus vittatum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8195.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8196.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8197.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8222.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8223.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8224.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8225.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8226.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8228.JPG","opus latericium / opus testaceum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8229.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8230.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8231.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8232.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8233.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8234.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8235.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8236.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8237.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8238.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8239.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8240.JPG","opus latericium / opus testaceum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8241.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8242.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8244.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8245.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8246.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8247.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8248.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8249.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8319.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8320.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8321.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8322.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8323.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8325.JPG","opus latericium / opus testaceum","opus incertum","opus vittatum",,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8326.JPG","opus latericium / opus testaceum","opus incertum","opus vittatum",,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8327.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8328.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8329.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8330.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8331.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8332.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8333.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2016 DSCN8334.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0369.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0370.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0759.JPG","opus incertum","opus latericium / opus testaceum","opus vittatum",,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0767.JPG","opus latericium / opus testaceum","opus vittatum mixtum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0768.JPG","opus incertum","opus vittatum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0770.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0771.JPG","opus incertum","opus quadratum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0772.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0773.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20600 May 2018 DSCN0774.JPG","opus vittatum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130225.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130226.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130227.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130228.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130229.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130230.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130231.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130232.JPG","opus latericium / opus testaceum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130233.JPG","No visible ConType",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130234.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130235.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130236.JPG","opus incertum","opus latericium / opus testaceum",,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130237.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130238.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130239.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130240.JPG","opus incertum",,,,,
"pompeiiinpictures Ferebee 20700 May 2012 P1130248.JPG","opus incertum","opus vittatum",,,,
